organigramme,organigramm
organiser,organisañ
orientabilité,"oriantadusted, reteradusted"
orientable,"oriantadus, reteradus"
orientation,"oriatadur, reteradur"
orienté,"oriantet, reteret"
orienter,"oriantiñ, reteriñ"
origine,orin
orthique,ortik
ortho-,orto-
orthocentre,ortokreisenn
orthocentrique,ortokreisenneg
orthodiagonal,ortodiagonal
orthogonal,ortogonal
orthogonale (base),diasenn ortogonal
orthogonalisation,ortogonalisadur
orthogonaliser,ortogonalisañ
orthogonalité,ortogonalded
orthonormal,ortonormal
orthonormalisation,ortonormalisadur
orthonormaliser,ortonormalisañ
orthonormalité,ortonormalded
orthonormé,ortonormet
orthoptique,ortoptikel
oscillation,osilhadur
oscillatoire,osilhadurel
osculateur,oskuladurel
osculation,oskuladur
OU (V),PE
OU...OU (w),PE...PE
ouvert d'un espace topologique,digor eus ur spass topologikel
ouvert,digor
oval,oval
ovale,ovalenn
p-adique,p-adik
p-cycle,p-sikl
p.g.c.d.,b.r.b.
p.p.c.m.,b.l.b.
p.p.d.m.,"b.d.b,"
pair,par
paire,daouad
pandiagonal,pandiagonal
panmagique,panmajik
papyrus,papirus
para-,para-
parabole,parabolenn
parabolique,paraboleg
paraboloïde de révolution,paraboloïd-tro
paraboloide,paraboloid
paracompact,parakompakt
paradoxal,paradoksel
paradoxe,paradoks
parallaxe,parallaks
parallèle d'une surface de révolution,parallel eus ur c'horreenn-dro
parallèle,parallel (da)
parallèle,parallelenn
parallélépipède,parallelepiped
parallélépipédique,parallelepipedeg
parallélisable,parallelisadus
parallélisme,parallelded
parallélogramme,parallelogramm
parallélotope,parallelotop
paramètre,parametr
paramétré,parametret
paramétrer,parametrañ
paramétrique,parametreg
paramétrisation,parametradur
parcourir,peurredeg
parcours,peurred
parcouru,peurredet
parenthese,krommell
parfait (nombre),niver parfet
parité,parded
particulariser,partikularisañ
particularité,partikularded
particulier,partikular
partie,lodenn
partiel,darnel
partiellement,ent-darnel
partition,lodennadur
partitionner,lodenniñ
partout (presque),ogos dre-oll
partout dense,doues dre-oll
partout,dre-oll
pas,pasenn
passage (matrice de),matriss-tremen
passer (par),tremen (dre)
patron,patrom
pavable,pavezadus
pavage,pavezadur
pavé,pavez
pentadécagone,pentadekagon
pentaèdre,pentaedr
pentagonal,pentagonel
pentagone,pentagon
pentagone régulier,pentagon reolieg
pente,pantenn
péri-,peri-
périastre,periastr
périgée,perigeenn
périhélie,perihelienn
périmetre,perimetr
période,period
périodicité,periodegezh
périodique,periodeg
permutation circulaire,permutadenn gelc'hieg
permutation impaire,permutadenn ampar
permutation paire,permutadenn bar
permutation,permutadenn
permuter,permutiñ
perpendiculaire (à),a-skwer (gant)
perpendiculaire,skwerenn
perpendicularité,skwerded
perspective cavalière,perspektivenn v-marc'hegezh
perspective,perspektivenn
pesant,pouesant
peta- (P) : ×10^15,peta-
petit (infiniment),bihan-infinit
petit (plus...que),bihannoc'h eged
petit,bihan
phase,fasenn
"phi (?, ?)",fi
"pi (?, ?)",pi
pico- (p) : ×10^-l2,piko-
pied,troad
pile ou face pil pe groas,m.
pivot,pawell
plan,plaen
plan,plan
planaire,planel
planéité,planded
planète,planetenn
planimétrie,planimetriezh
plat,plad
platonicien,platonissian
plein,leun
pliage,plegerezh
plückérien,plukerian
plus (+),mui
Pluton,Pluto
podaire,podar
podaire,podarenn
poids,poues
point,poent
point-selle (col),ode
pointé,poentet
polaire,polar
polaire,polarenn
polarisation,polarisadur
polariser,polarisañ
polarité,polarded
pôle,pol
polonais,poloniad
poly-,"lies-, poli-"
polydisque,polidisk
polyèdre,poliedr
polyédrique,poliedreg
polygonal,poligonel
polygone,poligon
polygone régulier,poligon reolieg
polynôme,polinom
polynomial,polinomial
polytope,politop
ponctuel,poentel
pondéré,kempoueset
population,poblañs
poser,posiñ
positif,positivel
position,posadur
positionnel,posadurel
positivité,positivelezh
possibilité,possupted
possible,possubl
postulat,postulad
potentiel (infini),infinit e galloud
potentiel,potañsiel
pour tout x,ewid kement x
pourcentage,dregantad
pré-,"pre-, rag-"
précédé (de),diaraoget (gant)
précis,ressis
précision,ressister
précompact,prekompakt
prédécesseur,diaraoger
prédicat,predikad
préhilbertien,prehilbertian
premier (nombre),prim (niver)
premier (ordinal),kentañ
prémisse,premiss
préordre,rag-urzh
pres,tost
presque,ogos
presque partout,ogos dre-oll
presque premier,ogos prim
presque sûr,ogos sur
presque tous,ogos oll
preuve,prouenn
prévision,diawel
prévoir,diaweled
primaire,primar
primalité,primalded
prime ('),prim
primitif,primitivel
primitive,primitivenn
principal,pennañ
principe,"pennreol, prinsip"
prioritaire,priorel
priorité,priorelded
prismatique,prismatik
prisme,prism
pro-,pro-
probabilisable,probabilisadus
probabilisé (espace),spass probabiliset
probabilité (loi de),lesenn-brobapter
probabilité(s),probapter(ioù)
probable,probabl
problématique,problematik
problématique,problematikel
probleme,problem
processus,prossessus
proche,tost
produit cartésien,produ kartesian
produit direct,produ direkt
produit en croix,produ e kroas
produit hermitien,produ hermitian
produit infini,produ infinit
produit mixte,produ kemmesk
produit,produ
produit scalaire,produ skalar
produit semi-direct,produ semi-direkt
produit tensoriel,produ tensorel
produit vectoriel,produ vektorel
profini,profinit
programmation,programmadur
programme,programm
programmer,programmiñ
progression,progressadenn
projecteur,projekter
projectif,projektivel
projection,projektadenn
projetante,projekteres
projeté,projekted
projetée,projektenn
projeter,projektiñ
prolongement,astennad
prolonger,astenn
proportion,kenfeur
proportionnalité,kenfeurelezh
proportionnel (à),"kenfeurel (da), a-genfeur (gant)"
proportionnel (directement...à),a-genfeur end-eeun gant
proportionnel (inversement...à),a-genfeur end-invers gant
proportionnelle,kenfeurelenn
proposition,proposadenn
propositionnel,proposadennel
propre (conique),konikenn wirion
propre (valeur),talvoud prop
propre (vecteur),vektor prop
propre,"gwirion, prop"
propriété,perzh
prouver,prouiñ
pseudo-,pseudo-
pseudo-carré,pseudo-karrez
pseudo-périodique,pseudo-periodeg
pseudo-premier,pseudo-prim
pseudo-sphere,pseudo-sferenn
"psi (?, ?)",psi
puissance,galloud
pur (imaginaire),imajinar pur
pur,pur
pyramidal,piramidel
pyramide,piramidenn
quad-,"kwadr-, pewar-"
quadrangle complet,pewarc'horn klok
quadrangle,"pewarc'hogn, pewarc'horn"
quadrangulaire,pewarc'horneg
quadrant,kwadrant
quadratique,kwadratik
quadratrice,kwadrateres
quadrature,kwadratur
quadrifolium,kwadrifolium
quadrilatéral,pewarc'hostezel
quadrilatère complet,pewarc'hostez klok
quadrilatère,pewarc'hostez
quadrillage,karrezennadur
quadrillé,karrezennet
quadrillion (10^24),kwadrilion
quadrique,kwadrikenn
quadruplet,kwadruplet.
qualitatif,kalitativel
quantifier,kwantifiañ
quantificateur existentiel (?),kwantifier-bezoud
quantificateur,kwantifier
quantificateur universel (?),kwantifier universel
quantification,kwantifiadur
quantile,kwantil
quantitatif,kementadel
quantité,kementad
quarrable,kwaradus
quart,kard
quartile,kartil
quartique,kwartikenn
quasi-,kasi-
quasi-compact,kasi-kompakt
quasi-fini,kasi-finit
quasi-parfait,Kasi-parfet
quasi-régulier,kasi-reolieg
quaternion,kwaternion
quatre,pewar/peder
quatrième proportionnelle,pederved kenfeurelenn
quel que soit x,ewid ne vern pe x
quelconque,ne vern pe (peheni)
question,aters
quintillion (10^30),kwintilion
quintuplet,kwintuplet
quotient,kossiant
quotienter (par),kossiantiñ (dre)
raccourci,berraet
racine,gwrizienn
radial,radial
radian,radian
radical,radikal
radicande,radikant
raison (d'une progression),pasenn
raisonnement,resonamant
raisonner,resoniñ
randomisation,randomisadur
randomiser,randomisañ
rang,renk
rangement,renkadur
ranger,renkañ
rapport,keñver
rare (partie),lodenn rouez
rationalité,rassionalded
rationnel,rassional
rayon de convergence,radius-konverjañs
rayon de courbure,radius-krommadur
rayon de torsion,radius-gweadur
rayon,radius
réalisable,realisadus
réalisation,realisadur
réaliser,"realisañ, seveniñ"
réalité,realded
rebroussement (point de),poent-kisadur
réciprocité,ressiprokelezh
réciproque,ressiprokel
réciproque,ressiprokenn
recouvrement,goloadur
rectangle (triangle),tric'horn reizh
rectangle,"reizhkogn, reizhkorn"
rectangulaire,reizhkorneg
rectifiabilité,rektifiadusted
rectifiable,rektifiadus
rectifiant,rektifiant
rectification,rektifiadur
rectifier,rektifiañ
rectiligne,eeunlinennel
récurrence,rekurañs
récurrent,rekurant
récursif,rekursivel
récursivité,rekursivelezh
redondance,refonn
redondant,refonnus
réductibilité,redusadusted
réductible,redusadus
réductif,reduktivel
réduction,bihanadur
réduction,"reduksion, redusadur"
réduire,redusiñ
réduit,reduset
réduite,redusenn
réel,real
référence,referañs
référentiel,referañsiel
réflexif,refleksivel
réflexion,refleksion
réflexivité,refleksivelezh
règle,reolenn
réglé,reoliet
réglée (fonction),fonksion reoliet
réglée (surface),gorreenn reoliet
régression,regressadur
regrouper,(ad)strollañ
régularisation,reoliekadur
régulariser,reoliekaad
régularité,reoliegezh
régulier,reolieg
relatif (à),relativel (da)
relation,relassion
relativement,end-relativel
relativité,relativelezh
relaxation,relaksassion
relier,kenliammañ
remarquable,merkabl
remarquable,remerkus
remarque,remerk
remarquer,remerkiñ
remplacer (x par y),ramplassiñ (x gant y)
rencontre (point de),poent-kevarvoud
répartir,dasparzhañ
répartition,dasparzh
repère,daveer
repérer,daveañ
répétition,adwezhiadur
représentable,represantadus
représentant,represantant
représentation graphique,represantadur grafikel
représentations (théorie des),represantadurioù (teorienn ar)
représenter,represantiñ
réseau,rouedad
résidu,residu
résiduel,residuel
résolubilité,resolvadusted
résoluble,resolvadus
résolution,resolvadur
résolvante,resolvantenn
résoudre,resolviñ
respectif,a-getep
respectivement,a-getep
reste,rest
restreindre,destrishaad
restreint,destrishaet
restriction,destrishadcnn
résultant,resultant
résultante,resultantenn
résultat,resultad
résulter,resultiñ
retournement,hanter-dro
rétrocompact,retrokompakt
réunion,"uniadur, reunion"
réversibilité,reversadusted
réversible,reversadus
révolution (solide de),soludenn-dro
révolution (surface de),gorreenn-dro
Rhind (papyrus),papirus Rhind
"rho (?, ?)",rho
rhombe,romb
rhomboèdre,romboedr
rhomboïdal,romboïdal
rhomboïde,romboïd
riemannien,riemannian
romain (chiffre),sifr roman
rotation,trôadenn
rotationnel,rotassionel
roulante,ruilheres
roulement avec glissement,ruilhadur gant riskladur
roulement,ruilhadur
roulement sans glissement,ruilhadur heb riskladur
rouler,ruilhañ
roulette,ruilhenn
saillant (angle),ankl silhant
saros,saros
satellite,satellit
satisfaire,satisfiañ
Saturne,Saturn(us)
savant,gouizieg
scalaire,skalar
scalène,skalen
schéma,chema
schématique,chemateg
sciences,"skiantoù, gouiañs"
scientifique,"skiantel, gouiañsel"
scientifique,"skiantour, gouiansour"
sécant,sekant
sécante (sec),sekant
sécante,sekantenn
second (degré),eil derez
seconde (espèce),eil spess
seconde,segondenn
secteur angulaire,sektor-ankl
secteur circulaire,sektor-kelc'h
secteur sphérique,sektor-sferenn
section commençante,seksion-deroù
section finissante,seksion-dibenn
section,seksion
segment,segmant
selle (point-),ode
semblable,"heñvel, hañval"
semi-,"hanter-, semi-"
semi-algébrique,semi-aljebreg
semi-analytique,semi-analitikel
semi-circulaire,hanter-gelc’hieg
semi-continue,hanter-gendalc'hus
semi-continuité,hanter-gendalc’husted
semi-convergence,semi-konverjañs
semi-convergent,semi-konverjant
semi-cubique,semi-kubeg
semi-défini,hanter-dermenet
semi-direct,semi-direkt
semi-distance,semi-distañs
semi-fermé,hanter-serr
semi-groupe,semi-group
semi-harmonique,semi-harmonikel
semi-linéaire,semi-linear
semi-local,semi-lokal
semi-magique,semi-majik
semi-norme,semi-norm
semi-ouvert,hanter-zigor
semi-parfait,semi-parfet
semi-polaire,semi-polar
semi-premier,semi-prim
senestrorsum,senestrorsum
sens (orientation),tuadur
séparabilité,separadusted
séparable,separadus
séparation,separadur
séparé,separ
séparer,separiñ
séquence,sekañs
séquentiel,sekañsiel
série entière,serienn (galloudoù)
série formelle,serienn formel
série,serienn
série trigonométrique,serienn d-trigonometreg
sesquilinéaire,seskilinear
sexagésimal,tri-ugentel
sextillion (10^36),sekstilion
si ... alors,mar ... neuse
si et seulement si (ssi),mar ... ha hebken mar ... (mmar)
sidérale (année),bloawezh sideral
"sigma (?,?)",sigma
?-additif,?-aditivel
?-additivité,?-aditivelezh
?-algèbre,?-aljebr
?-anneau,?-anell
signature,sinatur
signe,sin
significatif,sinifius
signification,sinifiañs
signifier,sinifiañ
similitude,"heñveliezh, hañvaliezh"
simple,simpl
simplement,"ent-simpl, simpl-ha-simpl"
simplexe,simpleks
simplicité,simpted
simplifiable,simpladus
simplification,simpladur
simplifier,simplaad
simultané,kevadeg
simultanément,ent-kevadeg
singleton,unad
singularité,singularder
singulier,singular
sinus hyperbolique,sinus hiperboleg
sinus intégral,sinus integral
sinus,sinus
sinusoïdal,sinusoïdel
sinusoïde,sinusoïdenn
situation générale,lec’hiadur jeneral
situation,lec'hiadur
situé,lec'hiet
situer,lec'hiañ
"soit, soient",bezet
solaire,"-Heol, heolel"
Soleil,Heol
solide de révolution,soludenn-dro
solide,soludenn
solstice,goursav-heol
solution,solvenn
sommabilité,sonnnadusted
sommable,sommadus
sommant,sommant
sommation,sommadur
sommatoire,sommadurel
somme directe,somm direkt
somme,somm
sommer,sommañ
sommet,beg
sorte,sort
sous-,is-
sous-additif,is-aditivel
sous-additivité,is-aditivelezh
sous-algèbre,is-aljebr
sous-anneau,is-anell
sous-catégorie,is-kategorienn
sous-corps,is-korf
sous-ensemble,is-teskad
sous-espace,is-spass
sous-graphe,is-graf
sous-groupe,is-group
sous-harmonique,is-harmonikel
sous-jacent (à),is-lec'hiet (douzh)
sous-matrice,is-matriss
sous-module,is-modul
sous-multiple,is-lieskement
sous-normale,is-normalenn
sous-objet,is-objet
sous-structure,is-struktur
sous-suite,is-heulienn
sous-tangente,is-tanjantenn
sous-variété,is-variete
soustraction,lamadur
soustraire,lemel
spécial,spessial
spécialisation,spessialisadur
spécialiser,spessialisañ
spécialité,spessialded
spectral,spektral
spectre,spektr
spéculatif,spekulativel
sphère,sferenn
sphérique,"-sferenn, sfereg"
spineur,spinor
spinoriel,spinorel
spiral,spiral
spirale,spiral
spline,splin
sporadique,sporadik
ssi,mmar
stabilisateur,stabillaer
stabiliser,stabillaad
stabilité,stabilded
stable,stabil
standard,standard
stathme euclidien,statm euklidian
stationnaire,stassionar
statique,statik
statique,statikel
statistique,statistikel
statistique(s),statistik(où)
stéradian,stéradian
stère,ster
stéréographie,stereografiezh
stéréographique,stereografeg
stéréométrie,stereometriezh
stéréométrique,stereometreg
stochasticité,stokastikelezh
stochastique,stokastik
stochastiquement,ent-stokastik
strict,strizh
strictement,ent-strizh
strophoïde,strofoïdenn
structural,struktural
structure,skruktur
subdiviser,is-rannañ
subdivision,is-rann
subordonné (à),is-urzhiet (da)
substituer,substituiñ
substitution,substituadenn
successeur,heulier
successif,heulius
suffisant,"bastus, sufiss"
suffit (il),bastus
suite arithmétique,heulienn aritmetik
suite convergente,heulienn g-konverjant
suite croissante,heulienn g-kreskant
suite,heulienn
supérieur (à),brassoc’h (eged)
supérieur,ussañ
supérieure (borne),bonn
supérieure (limite),limit
supérieurement,end-ussañ
superposable,superposadus
superposer,superposiñ
superposition,superposadur
supplémentaire,ouzhpennadel
support,suport
supposition,suposadenn
sûr,sur
sur-corps,us-korf
sûrement,sur-tre
surface de révolution,gorreenn-dro
surface,gorreenn
surjectif,surjektivel
surjection,surjeksion
surjectivité,surjektivelezh
syllogisme,silojism
symbole,simbol
symbolique,simboleg
symédiane,simedianenn
symétrie axiale,simetriezh-ahel
symétrie centrale,simetriezh-kreis
symétrie,simetriezh
symétrique,simetreg
symétrisabilité,simetrisadustecl
symétrisable,simetrisadus
symétrisation,simetrisadur
symétrisé,simetrised
symétriser,simetrisañ
symplectique,simplektik
synthèse,sintesenn
synthétique,sinteteg
systématique,sistematik(el)
systématisation,sistematisadur
systématiser,sistematisañ
système de Cramer,sistem Cramer
système général,sistem jeneral
système homogène,sistem homogeneg
système linéaire,sistem linear
système,sistem
système solaire,sistem-Heol
syzygie,sizijienn
table,taol(enn)
tableau,taolenn
taille,ment
tangence,tañjañs
tangent (à),tañjant (douzh)
"tangente (tan, tg)",tañjant
tangente hyperbolique,tañjant hiperboleg
tangente,tañjantenn
tangentiel,tañjañsiel
"tau (?, ?)",to
tauto-,toto-
tautochrone,totokron
tautologie,totologiezh
taux,feur
tel que,a sort gant / a sort ged / a sort ma
tendre (vers),tennañ (war-du)
tendre en valeur absolue (vers),tennañ e talvoud absolut (war-du)
tenseur,tensor
tensoriel,tensorel
téra- (T) : ×10^12,tera-
téragone,teragon
terme,term
ternaire,ternar
Terre,Douar
test,test
tétrade,tetrad
tétraèdre,tetraedr
tétraédrique,tetraedreg
tétragonal,tetragonal
tétragone,tetragon
théoreme,teorem
théorie,teorienn
théorique,teorikel
théorisation,teorisadur
théoriser,teorisañ
thèse,tesenn
"theta (?, ?)",teta
tiers exclu,trede eskloset
tolérance,tolerañs
tolérer,toleriñ
topologie,topologiezh
topologique,topologikel
topologiquement,ent-topologikel
tore,tor
torique,toreg
torseur,gweour
torsion,gweadur
total,ollad
total,ollel
totalement,end-ollel
totalité,ollelded
tout,oll
trace,tress
tracé,tressadenn
tracer,tressañ
tractrice,trakteres
trajectoire,treugenn
trajet,treug
trans-,trañs-
transcendance,trañsandañs
transcendant,trañsandant
transétivité,trañsitivelezh
transférer,trañsferiñ
transfert,trañsfert
transfini,trañsfinit
transformation,trañsformadenn
transformé,trañsformed
transformée,trañsformenn
transformer,trañsformiñ
transitif,trañsitivel
transitivement,ent-trañsitivel
translation,trañslatadenn
transposé,trañsposed
transposée,trañsposenn
transposer,trañsposiñ
transposition,trañsposadenn
transvection,trañsveksion
transversal,trañversal
transversale,trañsversalenn
transversalité,trañsversalded
transverse,trañsvers
trapèze,trapes
trapézoïdal,trapesoïdel
treillis,treilhis
triade,triad
triadique,triadik
triangle,"tric’hogn, tric’horn"
triangulable,trianguladus
triangulaire,tric’horneg
triangularisable,tric’hornekadus
triangularisation,tric’hornekadur
triangulariser,tric’hornekaad
triangulation,trianguladur
trianguler,trianguliñ
tridiagonal,tridiagonal
trièdre,triedr
trifolium,trifolium
trigonométrie,trigonometriezh
trigonométrique (cercle),kelc’h trigonometreg
trigonométrique,trigonometreg
trilinéaire,trilinear
trillion (10^18),trilion
trinôme,trinom
triple,tripl
triplet,triplet
trirectangle,trireizhkorn
trirégulier,trireolieg
trisécant,trisekant
trisécante,trisekantenn
trisectable,trisektadus
trisection,triseksion
trisectrice,trisekteres
tritangent,tritañjant
trivalent,trivalant
trivial (nœud),skoulm trivial
trivial,trivial
trivialisation,trivialisadur
trivialiser,trivialisañ
trochoïde,trokoïdenn
trois,tri/teir
tronc (de),kef-
tronc de cône,kef-kon
tronc de prisme,kef-prismm
tronc de pyramide,kef-piramidenn
troncature,beskadur
tronqué,besk(et)
tronquer,beskañ
type,tip
ultra-,ultra-
ultrafiltre,ultrafiltr
ultramétrique,ultrametreg
ultraproduit,ultraprodu
uni-,uni-
unicité,unikted
unicursale,unikursal
unifère,unitar
uniforme,unvan
uniformément,end-unvan
unimodal,unimodal
unimodulaire,unimodular
union,uniadur
unipotent,unipotant
unique,unik
unitaire,unitar
unité de mesure,unanenn-vusul
unité,unanenn
univalent,univalant
univers,univers
universalité,universelded
universel,universel
univoque,univokel
"upsilon (?, ?)",upsilon
Uranus,Uranus
valeur absolue,talvoud absolud
valeur propre,talvoud prop
valeur,talvoud
valide,valid
valider,validañ
valuation,valuadur
valué,valuet
variable aléatoire,variantenn dargouezheg
variable,variant
variable,variantenn
variance,variañs
variation des constantes,variadur ar c'honstantennoù
variation,variadur
varié,variet
varier,variañ
variété,variete
vecteur propre,vektor prop
vecteur,vektor
vectoriel (espace),spass vektorel
vectoriel,vektorel
vérification,gwiriadur
vérifier,gwiriañ
véritable,gwirion
vérité (valeur de),talvoud-gwirded
vérité,gwirded
vertical,vertikal
verticale,vertikalenn
verticalité,vertikalded
vicésimal,ugentel
vide,goullo
virgule,virgulenn
virtuel,virtual
vissage,biñsadenn
vitesse,tizh
voisinage,nessañder
volume,volum
vrai,gwir
vraisemblable,gwirheñvel
vraisemblance,gwirheñvelidigezh
wronskien,wronskian
zénith,zenit
zéro,zero
zône sphérique,zonenn sfereg
zône,zonenn
